Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
51	1	49.266		0.24	1	 0.668339	-0.613613	 1.00211	 2.52874	  3.7	-0.166885	-1.44884	0.950
52	1	50.266		0.24	1	 0.669377	-1.32603	 1.00316	 2.52874	  3.7	-0.166894	-2.16230	0.948
53	1	51.266		0.24	1	 0.670548	-3.16165	 1.00422	 2.52874	  3.7	-0.166836	-3.99904	0.962
54	1	52.266		0.24	1	 0.671851	-18.6930	 1.00527	 2.52874	  3.7	-0.166711	-19.5315	0.990
55	1	52.534	i10214Gh	0.02	1	 0.666667	 0.768116	 0.869565	 2.61869	  0.3	-0.101449	0.0	1.000
56	1	52.534	i45668Gh	0.02	1	 0.666667	 0.768116	 0.869565	 2.61869	  0.3	-0.101449	0.0	1.000
57	1	52.534	i43365Gh	0.02	1	 0.666667	 0.768116	 0.869565	 2.61869	  0.3	-0.101449	0.0	1.000
58	1	53.534		0.16	1	 0.699752	-9.25361	 1.10109	 2.56092	  2.5	-0.200668	-10.1540	0.962
59	1	54.534		0.16	1	 0.696546	-4.09159	 1.09907	 2.56092	  2.5	-0.201260	-4.98939	0.929
60	1	55.534		0.16	1	 0.693483	-2.37015	 1.09703	 2.56092	  2.5	-0.201774	-3.26541	0.901
61	1	56.534		0.16	1	 0.690566	-1.50891	 1.09499	 2.56092	  2.5	-0.202210	-2.40169	0.877
62	1	57.534		0.16	1	 0.687800	-0.991797	 1.09293	 2.56092	  2.5	-0.202567	-1.88216	0.857
63	1	58.534		0.16	1	 0.685189	-0.646782	 1.09088	 2.56092	  2.5	-0.202844	-1.53481	0.842
64	1	59.534		0.16	1	 0.682734	-0.400144	 1.08881	 2.56092	  2.5	-0.203040	-1.28592	0.832
65	1	60.534		0.16	1	 0.680440	-0.215020	 1.08675	 2.56092	  2.5	-0.203155	-1.09861	0.825
66	1	61.534		0.16	1	 0.678307	-0.0709347	 1.08468	 2.56092	  2.5	-0.203189	-0.952431	0.824
67	1	62.534		0.16	1	 0.676339	 0.0443991	 1.08262	 2.56092	  2.5	-0.203141	-0.835081	0.826
68	1	63.534		0.16	1	 0.674536	 0.138799	 1.08056	 2.56092	  2.5	-0.203013	-0.738749	0.833
69	1	64.534		0.16	1	 0.672899	 0.217477	 1.07851	 2.56092	  2.5	-0.202803	-0.658225	0.844
70	1	65.534		0.16	1	 0.671429	 0.284042	 1.07646	 2.56092	  2.5	-0.202513	-0.589900	0.860
71	1	66.534		0.16	1	 0.670126	 0.341071	 1.07441	 2.56092	  2.5	-0.202144	-0.531199	0.880
72	1	67.534		0.16	1	 0.668990	 0.390453	 1.07238	 2.56092	  2.5	-0.201694	-0.480231	0.905
73	1	68.534		0.16	1	 0.668019	 0.433607	 1.07035	 2.56092	  2.5	-0.201167	-0.435579	0.934
74	1	69.534		0.16	1	 0.667214	 0.471618	 1.06834	 2.56092	  2.5	-0.200562	-0.396158	0.968
75	1	70.368	i24817Gh	0.16	1	 0.666667	 0.500000	 1.06667	 2.56092	  2.5	-0.200000	-0.366667	1.000
76	1	70.368	i13293Gh	0.16	1	 0.666667	 0.500000	 1.06667	 2.56092	  2.5	-0.200000	-0.366667	1.000
77	1	71.368		0.23	1	 0.666681	 0.441969	 1.13392	 2.53183	  3.6	-0.233618	-0.458330	0.991
78	1	71.639	i39000Gh	0.24	1	 0.666667	 0.444444	 1.14286	 2.52655	  3.8	-0.238095	-0.460317	1.000
79	1	72.639		0.10	1	 0.666671	 0.592227	 1.04790	 2.58291	  1.6	-0.190617	-0.265061	0.975
80	1	73.639		0.02	1	 0.666595	 0.782837	 0.925368	 2.61510	  0.4	-0.129386	-0.0131446	0.982
81	1	74.224	i00968Gh	0.02	1	 0.666667	 0.888889	 0.857143	 2.61850	  0.3	-0.0952381	 0.126984	1.000
82	1	75.224		0.02	1	 0.667444	 0.831126	 0.896737	 2.61801	  0.3	-0.114646	 0.0490354	0.966
83	1	76.224		0.03	1	 0.668574	 0.771382	 0.946322	 2.61378	  0.4	-0.138874	-0.0360661	0.943
84	1	77.224		0.05	1	 0.669908	 0.714970	 1.00298	 2.60556	  0.8	-0.166535	-0.121473	0.931
85	1	78.224		0.08	1	 0.671269	 0.667405	 1.06203	 2.59379	  1.2	-0.195382	-0.199245	0.931
86	1	79.224		0.11	1	 0.672506	 0.632814	 1.11822	 2.57956	  1.7	-0.222859	-0.262551	0.942
87	1	80.224		0.15	1	 0.673534	 0.612842	 1.16717	 2.56429	  2.3	-0.246817	-0.307509	0.965
88	1	81.173	i13253Gh	0.18	1	 0.674306	 0.606635	 1.20458	 2.55002	  2.9	-0.265139	-0.332810	0.997
89	1	82.173		0.23	1	 0.672098	 0.553434	 1.26245	 2.53055	  3.6	-0.295177	-0.413842	0.961
90	1	83.173		0.28	1	 0.666621	 0.503257	 1.31273	 2.51096	  4.4	-0.323056	-0.486420	0.934
91	1	84.173		0.33	1	 0.659150	 0.458807	 1.35129	 2.49276	  5.1	-0.346071	-0.546413	0.915
92	1	85.173		0.37	1	 0.650767	 0.421781	 1.37603	 2.47717	  5.6	-0.362630	-0.591615	0.904
93	1	86.173		0.40	1	 0.641881	 0.392937	 1.38688	 2.46489	  6.1	-0.372499	-0.621442	0.900
94	1	87.173		0.42	1	 0.632001	 0.372529	 1.38522	 2.45619	  6.4	-0.376610	-0.636082	0.905
95	1	88.173		0.43	1	 0.619865	 0.360824	 1.37313	 2.45103	  6.6	-0.376632	-0.635674	0.918
96	1	89.173		0.44	1	 0.603924	 0.358366	 1.35284	 2.44919	  6.7	-0.374457	-0.620016	0.939
97	1	90.173		0.43	1	 0.583121	 0.365777	 1.32651	 2.45031	  6.7	-0.371697	-0.589041	0.968
98	1	90.471	i13176Gh	0.43	1	 0.575977	 0.369931	 1.31782	 2.45115	  6.6	-0.370920	-0.576966	0.978
99	1	91.471		0.38	1	 0.574786	 0.381407	 1.27766	 2.47262	  5.8	-0.351439	-0.544818	0.961
100	1	92.471		0.31	1	 0.573409	 0.417580	 1.22502	 2.49740	  4.9	-0.325808	-0.481637	0.964
101	1	93.471		0.25	1	 0.571964	 0.474338	 1.16587	 2.52273	  3.9	-0.296953	-0.394580	0.986
102	1	93.856	i13174Gh	0.23	1	 0.571429	 0.500000	 1.14286	 2.53202	  3.6	-0.285714	-0.357143	1.000
103	1	94.856		0.29	1	 0.571366	 0.376607	 1.17828	 2.50708	  4.5	-0.303457	-0.498216	0.967
104	1	95.856		0.36	1	 0.571559	 0.243084	 1.20509	 2.47911	  5.6	-0.316764	-0.645240	0.949
105	1	96.856		0.43	1	 0.571768	 0.119948	 1.21511	 2.45198	  6.6	-0.321670	-0.773490	0.945
106	1	97.856		0.49	1	 0.571735	 0.0318155	 1.20311	 2.43075	  7.4	-0.315689	-0.855608	0.956
107	1	98.711	i44249Gh	0.51	1	 0.571409	-0.00338754	 1.17646	 2.42018	  7.8	-0.302527	-0.877323	0.977
108	1	99.711		0.54	1	 0.604623	-0.0342674	 1.20845	 2.41152	  8.1	-0.301916	-0.940806	0.945
109	1	100.711		0.55	1	 0.638223	-0.0469552	 1.23750	 2.40564	  8.4	-0.299640	-0.984818	0.920
110	1	101.711		0.56	1	 0.669917	-0.0393258	 1.26140	 2.40326	  8.5	-0.295742	-1.00499	0.903
111	1	102.711		0.55	1	 0.697898	-0.0119785	 1.27844	 2.40469	  8.4	-0.290273	-1.00015	0.893
112	1	103.711		0.54	1	 0.721280	 0.0319227	 1.28778	 2.40976	  8.2	-0.283249	-0.972607	0.889
113	1	104.711		0.52	1	 0.740206	 0.0875918	 1.28948	 2.41786	  7.9	-0.274637	-0.927252	0.894
114	1	105.711		0.49	1	 0.755615	 0.149858	 1.28435	 2.42821	  7.5	-0.264367	-0.870124	0.905
115	1	106.711		0.46	1	 0.768829	 0.214167	 1.27359	 2.43996	  7.1	-0.252381	-0.807042	0.923
116	1	107.711		0.43	1	 0.781160	 0.277105	 1.25852	 2.45237	  6.6	-0.238681	-0.742736	0.949
117	1	108.711		0.40	1	 0.793655	 0.336465	 1.24038	 2.46484	  6.1	-0.223360	-0.680550	0.981
118	1	109.197	i33892Gh	0.38	1	 0.800000	 0.363636	 1.23077	 2.47080	  5.9	-0.215385	-0.651748	1.000
119	1	110.197		0.10	1	 0.799997	 0.599621	 1.05886	 2.58290	  1.6	-0.129432	-0.329808	0.991
120	1	110.469	i27305Gh	0.06	1	 0.800000	 0.666667	 1.00000	 2.60230	  0.9	-0.100000	-0.233333	1.000
121	1	111.469		0.10	1	 0.800009	 0.592555	 1.05462	 2.58409	  1.6	-0.127303	-0.334757	0.970
122	1	112.469		0.16	1	 0.800130	 0.516793	 1.10059	 2.56140	  2.4	-0.150229	-0.433565	0.960
123	1	113.469		0.22	1	 0.800172	 0.449247	 1.13111	 2.53675	  3.4	-0.165469	-0.516393	0.971
124	1	114.422	i13177Gh	0.27	1	 0.800000	 0.400000	 1.14286	 2.51429	  4.2	-0.171429	-0.571429	1.000
125	1	114.422	i35226Gh	0.27	1	 0.800000	 0.400000	 1.14286	 2.51429	  4.2	-0.171429	-0.571429	1.000
126	1	115.422		0.30	1	 0.864872	 0.360075	 1.15684	 2.50351	  4.6	-0.145986	-0.650784	0.966
127	1	116.422		0.32	1	 0.914261	 0.334227	 1.16474	 2.49619	  4.9	-0.125238	-0.705272	0.943
128	1	117.422		0.33	1	 0.948090	 0.321649	 1.16505	 2.49322	  5.0	-0.108482	-0.734922	0.933
129	1	118.422		0.32	1	 0.970859	 0.321333	 1.15606	 2.49507	  5.0	-0.0926026	-0.742129	0.934
130	1	119.422		0.30	1	 0.986839	 0.334137	 1.13582	 2.50209	  4.7	-0.0744887	-0.727191	0.946
131	1	120.422		0.27	1	 0.997216	 0.362595	 1.10305	 2.51451	  4.2	-0.0529176	-0.687539	0.971
132	1	121.258	i23381Gh	0.24	1	 1.00000	 0.400000	 1.06667	 2.52874	  3.7	-0.0333333	-0.633333	1.000
133	1	122.258		0.18	1	 1.00003	 0.423233	 1.01988	 2.55135	  2.8	-0.00992240	-0.586722	0.991
134	1	122.529	i28484Gh	0.16	1	 1.00000	 0.444444	 1.00000	 2.55939	  2.5	 0.00000	-0.555556	1.000
135	1	123.529		0.13	1	 0.879403	 0.461915	 1.00018	 2.57358	  2.0	-0.0603873	-0.477876	0.975
136	1	124.529		0.10	1	 0.733878	 0.527009	 1.00011	 2.58469	  1.6	-0.133117	-0.339986	0.982
137	1	125.111	i25539Gh	0.09	1	 0.666667	 0.571429	 1.00000	 2.58785	  1.4	-0.166667	-0.261905	1.000
138	1	125.111	i46158Gh	0.09	1	 0.666667	 0.571429	 1.00000	 2.58785	  1.4	-0.166667	-0.261905	1.000
139	1	126.111		0.15	1	 0.666678	 0.501653	 1.05791	 2.56553	  2.3	-0.195617	-0.360642	0.991
140	1	126.381	i43047Gh	0.16	1	 0.666667	 0.500000	 1.06667	 2.56092	  2.5	-0.200000	-0.366667	1.000
141	1	127.381		0.02	1	 0.666648	 0.811863	 0.905253	 2.61711	  0.3	-0.119303	 0.0259125	0.991
142	1	127.651	i31353Gh	0.02	1	 0.666667	 0.888889	 0.857143	 2.61850	  0.3	-0.0952381	 0.126984	1.000
143	1	128.280	i25461Gh	0.02	1	 0.666667	 0.888889	 0.857143	 2.61850	  0.3	-0.0952381	 0.126984	0.987
144	1	128.912	i45451Gh	0.02	1	 0.666667	 0.888889	 0.857143	 2.61850	  0.3	-0.0952381	 0.126984	1.000
145	1	128.912	i20750Gh	0.02	1	 0.666667	 0.888889	 0.857143	 2.61850	  0.3	-0.0952381	 0.126984	1.000
146	1	128.912	i32191Gh	0.02	1	 0.666667	 0.888889	 0.857143	 2.61850	  0.3	-0.0952381	 0.126984	1.000
147	1	129.396	i32038Gh	0.02	1	 0.666655	 0.888892	 0.857147	 2.61850	  0.3	-0.0952457	 0.126990	0.988
148	1	130.175	i48385Gh	0.02	1	 0.666591	 0.889004	 0.857111	 2.61849	  0.3	-0.0952596	 0.127153	1.000
149	1	131.175		0.00	1	 0.748082	 0.833578	 0.853428	 2.62407	  0.1	-0.0526728	 0.0328234	0.970
150	1	132.175		0.00	1	 0.851450	 0.796247	 0.841683	 2.62497	  0.0	 0.00488340	-0.0503195	0.961
151	1	133.175		0.01	1	 0.942162	 0.786406	 0.822529	 2.62309	  0.1	 0.0598167	-0.0959399	0.973
152	1	133.449	i39964Gh	0.01	1	 0.962416	 0.788494	 0.816095	 2.62239	  0.1	 0.0731609	-0.100762	0.980
153	1	134.068	i23088Gh	0.01	1	 1.00000	 0.800000	 0.800000	 2.62069	  0.2	 0.100000	-0.100000	1.000
154	1	135.068		0.02	1	 1.00002	 0.740024	 0.845503	 2.61840	  0.3	 0.0772578	-0.182736	0.991
155	1	135.340	i02109Gh	0.02	1	 1.00000	 0.727273	 0.857143	 2.61711	  0.3	 0.0714286	-0.201299	1.000
156	1	135.340	i32132Gh	0.02	1	 1.00000	 0.727273	 0.857143	 2.61711	  0.3	 0.0714286	-0.201299	1.000
157	1	135.340	i23278Gh	0.02	1	 1.00000	 0.727273	 0.857143	 2.61711	  0.3	 0.0714286	-0.201299	1.000
158	1	135.340	i32291Gh	0.02	1	 1.00000	 0.727273	 0.857143	 2.61711	  0.3	 0.0714286	-0.201299	1.000
159	1	135.340	i44250Gh	0.02	1	 1.00000	 0.727273	 0.857143	 2.61711	  0.3	 0.0714286	-0.201299	1.000
160	1	135.340	i22592Gh	0.02	1	 1.00000	 0.727273	 0.857143	 2.61711	  0.3	 0.0714286	-0.201299	1.000
161	1	136.340		0.09	1	 1.22382	 0.602042	 0.857196	 2.58763	  1.4	 0.183314	-0.438468	0.975
162	1	137.340		0.19	1	 1.33235	 0.487483	 0.857208	 2.54733	  3.0	 0.237573	-0.607298	0.982
163	1	137.927	i35796Gh	0.24	1	 1.33328	 0.444413	 0.857121	 2.52657	  3.8	 0.238081	-0.650789	1.000
164	1	138.927		0.52	1	 1.32342	 0.115073	 1.02790	 2.41678	  7.9	 0.147762	-1.06059	0.988
165	1	139.268	i24816Gh	0.65	1	 1.32056	 0.0181050	 1.06670	 2.36700	  9.8	 0.126933	-1.17553	0.997
166	1	140.268		0.69	1	 1.31460	-0.0279670	 1.10976	 2.35475	 10.3	 0.102422	-1.24015	0.960
167	1	141.268		0.72	1	 1.30653	-0.0712291	 1.15495	 2.34208	 10.8	 0.0757917	-1.30197	0.927
168	1	142.268		0.75	1	 1.29569	-0.110061	 1.20157	 2.32936	 11.3	 0.0470626	-1.35869	0.899
169	1	143.268		0.79	1	 1.28136	-0.142735	 1.24871	 2.31701	 11.7	 0.0163222	-1.40777	0.875
170	1	144.268		0.82	1	 1.26283	-0.167564	 1.29535	 2.30548	 12.2	-0.0162580	-1.44665	0.856
171	1	145.268		0.85	1	 1.23955	-0.183088	 1.34038	 2.29519	 12.6	-0.0504120	-1.47305	0.842
172	1	146.268		0.87	1	 1.21117	-0.188261	 1.38273	 2.28648	 12.9	-0.0857777	-1.48521	0.831
173	1	147.268		0.89	1	 1.17767	-0.182605	 1.42148	 2.27958	 13.2	-0.121909	-1.48218	0.825
174	1	148.268		0.90	1	 1.13935	-0.166287	 1.45595	 2.27457	 13.4	-0.158301	-1.46394	0.824
175	1	149.268		0.91	1	 1.09688	-0.140101	 1.48572	 2.27138	 13.5	-0.194422	-1.43140	0.827
176	1	150.268		0.92	1	 1.05119	-0.105351	 1.51070	 2.26980	 13.5	-0.229752	-1.38629	0.835
177	1	151.268		0.92	1	 1.00340	-0.0636811	 1.53103	 2.26951	 13.6	-0.263814	-1.33090	0.847
178	1	152.268		0.92	1	 0.954682	-0.0168753	 1.54709	 2.27017	 13.5	-0.296202	-1.26776	0.863
179	1	153.268		0.91	1	 0.906163	 0.0333165	 1.55934	 2.27143	 13.5	-0.326590	-1.19944	0.884
180	1	154.268		0.91	1	 0.858853	 0.0853108	 1.56833	 2.27295	 13.4	-0.354739	-1.12828	0.909
181	1	155.268		0.90	1	 0.813590	 0.137769	 1.57457	 2.27447	 13.4	-0.380490	-1.05631	0.939
182	1	155.426	i34203Gh	0.90	1	 0.806671	 0.146026	 1.57534	 2.27470	 13.4	-0.384333	-1.04498	0.945
183	1	156.426		0.92	1	 0.849220	 0.132298	 1.58465	 2.26707	 13.7	-0.367715	-1.08464	0.927
184	1	157.426		0.94	1	 0.874973	 0.131946	 1.59182	 2.26258	 13.8	-0.358426	-1.10145	0.920
185	1	158.426		0.94	1	 0.876002	 0.147801	 1.59689	 2.26182	 13.9	-0.360443	-1.08864	0.923
186	1	159.426		0.93	1	 0.851247	 0.178203	 1.60016	 2.26438	 13.8	-0.374454	-1.04750	0.937
187	1	160.426		0.92	1	 0.807539	 0.217494	 1.60207	 2.26899	 13.6	-0.397267	-0.987312	0.961
188	1	161.342	i30994Gh	0.91	1	 0.759850	 0.255642	 1.60296	 2.27375	 13.4	-0.421553	-0.925762	0.993
189	1	161.342	i23966Gh	0.91	1	 0.759850	 0.255642	 1.60296	 2.27375	 13.4	-0.421553	-0.925762	0.993
190	1	162.342		1.02	1	 0.843775	 0.215486	 1.66925	 2.23236	 15.0	-0.412738	-1.04103	0.965
191	1	163.342		1.12	1	 0.924038	 0.197621	 1.72290	 2.19675	 16.3	-0.399431	-1.12585	0.956
192	1	164.342		1.20	1	 0.980404	 0.207000	 1.75922	 2.17130	 17.3	-0.389407	-1.16281	0.965
193	1	165.342		1.23	1	 1.00035	 0.240953	 1.77652	 2.15824	 17.8	-0.388082	-1.14748	0.992
194	1	165.543	i24916Gh	1.24	1	 1.00000	 0.250000	 1.77778	 2.15709	 17.8	-0.388889	-1.13889	1.000
195	1	166.543		1.16	1	 1.03914	 0.228399	 1.76012	 2.18336	 16.8	-0.360490	-1.17123	0.963
196	1	167.543		1.07	1	 1.07877	 0.215092	 1.72997	 2.21460	 15.6	-0.325597	-1.18928	0.934
197	1	168.543		0.97	1	 1.11763	 0.211987	 1.68631	 2.25044	 14.3	-0.284345	-1.18998	0.911
198	1	169.543		0.86	1	 1.15442	 0.220447	 1.62914	 2.29000	 12.8	-0.237360	-1.17134	0.894
199	1	170.543		0.75	1	 1.18811	 0.240944	 1.55966	 2.33190	 11.2	-0.185777	-1.13294	0.885
200	1	171.543		0.63	1	 1.21802	 0.272861	 1.48032	 2.37439	  9.6	-0.131152	-1.07631	0.882
201	1	172.543		0.52	1	 1.24402	 0.314502	 1.39457	 2.41559	  8.0	-0.0752745	-1.00479	0.885
202	1	173.543		0.43	1	 1.26645	 0.363365	 1.30630	 2.45374	  6.5	-0.0199270	-0.923008	0.896
203	1	174.543		0.34	1	 1.28597	 0.416573	 1.21931	 2.48750	  5.3	 0.0333332	-0.836067	0.913
204	1	175.543		0.27	1	 1.30342	 0.471322	 1.13678	 2.51602	  4.2	 0.0833176	-0.748777	0.936
205	1	176.543		0.21	1	 1.31953	 0.525238	 1.06103	 2.53901	  3.3	 0.129250	-0.665046	0.967
206	1	177.440	i31770Gh	0.17	1	 1.33333	 0.571429	 1.00000	 2.55501	  2.7	 0.166667	-0.595238	1.000
207	1	178.440		0.22	1	 1.31455	 0.518983	 1.06706	 2.53704	  3.4	 0.123747	-0.671824	0.964
208	1	179.440		0.27	1	 1.29392	 0.465077	 1.14003	 2.51394	  4.2	 0.0769444	-0.751894	0.936
209	1	180.440		0.34	1	 1.27065	 0.412054	 1.21665	 2.48596	  5.3	 0.0270006	-0.831593	0.916
210	1	181.440		0.43	1	 1.24389	 0.362753	 1.29385	 2.45386	  6.5	-0.0249781	-0.906119	0.903
211	1	182.440		0.52	1	 1.21297	 0.320141	 1.36808	 2.41888	  7.9	-0.0775536	-0.970382	0.899
212	1	183.440		0.61	1	 1.17760	 0.286806	 1.43576	 2.38265	  9.2	-0.129080	-1.01988	0.902
213	1	184.440		0.71	1	 1.13813	 0.264495	 1.49393	 2.34691	 10.6	-0.177900	-1.05154	0.913
214	1	185.440		0.80	1	 1.09548	 0.253828	 1.54062	 2.31321	 11.9	-0.222570	-1.06422	0.933
215	1	186.440		0.88	1	 1.05102	 0.254299	 1.57508	 2.28278	 13.1	-0.262027	-1.05875	0.959
216	1	187.440		0.95	1	 1.00632	 0.264517	 1.59768	 2.25631	 14.1	-0.295676	-1.03748	0.994
217	1	187.583	i13298Gh	0.96	1	 1.00000	 0.266667	 1.60000	 2.25287	 14.2	-0.300000	-1.03333	1.000
218	1	187.583	i46213Gh	0.96	1	 1.00000	 0.266667	 1.60000	 2.25287	 14.2	-0.300000	-1.03333	1.000
219	1	187.823	i44762Gh	0.94	1	 0.999997	 0.256212	 1.59029	 2.25967	 13.9	-0.295147	-1.03893	0.992
220	1	188.333	i36296Gh	0.87	1	 1.00003	 0.256145	 1.53939	 2.28775	 12.9	-0.269680	-1.01356	0.988
221	1	188.844	i13316Gh	0.75	1	 1.00000	 0.285714	 1.45455	 2.33050	 11.2	-0.227273	-0.941558	1.000
222	1	188.844	i25947Gh	0.75	1	 1.00000	 0.285714	 1.45455	 2.33050	 11.2	-0.227273	-0.941558	1.000
223	1	189.844		0.86	1	 0.999573	 0.186593	 1.49331	 2.29120	 12.7	-0.246867	-1.05985	0.967
224	1	190.844		0.95	1	 0.999802	 0.0949512	 1.50826	 2.25847	 14.0	-0.254229	-1.15908	0.948
225	1	191.844		1.01	1	 1.00007	 0.0239881	 1.49293	 2.23778	 14.8	-0.246429	-1.22251	0.943
226	1	192.844		1.02	1	 0.999714	-0.0160220	 1.44731	 2.23247	 15.0	-0.223799	-1.23954	0.952
227	1	193.844		0.99	1	 0.998258	-0.0220632	 1.37851	 2.24230	 14.6	-0.190127	-1.21045	0.975
228	1	194.414	i35005Gh	0.96	1	 0.996882	-0.0118736	 1.33315	 2.25343	 14.2	-0.168132	-1.17689	0.994
