Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
7650	1	44.600		0.43	1	 0.296549	 0.703701	 0.386200	 0.615571	  2.7	-0.0448254	 0.362326	0.759
7651	1	45.600		0.43	1	 0.284701	 0.714287	 0.378937	 0.615505	  2.7	-0.0471179	 0.382468	0.727
7652	1	46.600		0.43	1	 0.272223	 0.725448	 0.371206	 0.615427	  2.7	-0.0494914	 0.403734	0.698
7653	1	47.600		0.43	1	 0.259155	 0.737139	 0.363001	 0.615337	  2.7	-0.0519226	 0.426061	0.670
7654	1	48.600		0.44	1	 0.245581	 0.749274	 0.354328	 0.615241	  2.7	-0.0543735	 0.449319	0.646
7655	1	49.600		0.44	1	 0.231641	 0.761714	 0.345213	 0.615141	  2.7	-0.0567857	 0.473287	0.623
7656	1	50.600		0.44	1	 0.217553	 0.774255	 0.335701	 0.615045	  2.7	-0.0590740	 0.497628	0.603
7657	1	51.600		0.44	1	 0.203630	 0.786609	 0.325870	 0.614961	  2.8	-0.0611204	 0.521859	0.584
7658	1	52.600		0.44	1	 0.190296	 0.798397	 0.315833	 0.614901	  2.8	-0.0627684	 0.545333	0.568
7659	1	53.600		0.45	1	 0.178098	 0.809148	 0.305740	 0.614875	  2.8	-0.0638210	 0.567229	0.554
7660	1	54.600		0.44	1	 0.167691	 0.818310	 0.295783	 0.614898	  2.8	-0.0640458	 0.586573	0.541
7661	1	55.600		0.44	1	 0.159806	 0.825289	 0.286182	 0.614981	  2.8	-0.0631879	 0.602295	0.531
7662	1	56.600		0.44	1	 0.155182	 0.829507	 0.277175	 0.615132	  2.7	-0.0609963	 0.613328	0.523
7663	1	57.600		0.43	1	 0.154472	 0.830490	 0.268990	 0.615356	  2.7	-0.0572594	 0.618759	0.517
7664	1	58.600		0.43	1	 0.158127	 0.827952	 0.261819	 0.615647	  2.6	-0.0518456	 0.617979	0.513
7665	1	59.600		0.42	1	 0.166306	 0.821870	 0.255782	 0.615991	  2.6	-0.0447383	 0.610826	0.510
7666	1	60.600		0.41	1	 0.178814	 0.812512	 0.250922	 0.616369	  2.5	-0.0360539	 0.597644	0.510
7667	1	61.600		0.40	1	 0.195122	 0.800405	 0.247190	 0.616753	  2.5	-0.0260342	 0.579249	0.512
7668	1	62.600		0.39	1	 0.214443	 0.786258	 0.244475	 0.617116	  2.4	-0.0150157	 0.556799	0.515
7669	1	63.600		0.38	1	 0.235856	 0.770852	 0.242621	 0.617432	  2.4	-0.00338255	 0.531613	0.521
7670	1	64.600		0.37	1	 0.258430	 0.754930	 0.241467	 0.617680	  2.3	 0.00848150	 0.504982	0.528
7671	1	65.600		0.37	1	 0.281330	 0.739125	 0.240867	 0.617847	  2.3	 0.0202317	 0.478026	0.538
7672	1	66.600		0.37	1	 0.303880	 0.723911	 0.240708	 0.617925	  2.3	 0.0315858	 0.451617	0.550
7673	1	67.600		0.37	1	 0.325580	 0.709606	 0.240917	 0.617914	  2.3	 0.0423316	 0.426357	0.563
7674	1	68.600		0.37	1	 0.346102	 0.696381	 0.241454	 0.617819	  2.3	 0.0523239	 0.402604	0.579
7675	1	69.600		0.37	1	 0.365254	 0.684299	 0.242304	 0.617646	  2.3	 0.0614748	 0.380520	0.597
7676	1	70.600		0.38	1	 0.382956	 0.673341	 0.243473	 0.617406	  2.4	 0.0697415	 0.360126	0.617
7677	1	71.600		0.39	1	 0.399204	 0.663436	 0.244974	 0.617109	  2.4	 0.0771151	 0.341347	0.639
7678	1	72.600		0.40	1	 0.414042	 0.654490	 0.246820	 0.616767	  2.5	 0.0836106	 0.324059	0.663
7679	1	73.600		0.41	1	 0.427543	 0.646392	 0.249024	 0.616388	  2.5	 0.0892595	 0.308108	0.689
7680	1	74.600		0.42	1	 0.439799	 0.639037	 0.251591	 0.615982	  2.6	 0.0941040	 0.293342	0.718
7681	1	75.600		0.43	1	 0.450903	 0.632323	 0.254517	 0.615559	  2.7	 0.0981933	 0.279613	0.749
7682	1	76.600		0.44	1	 0.460951	 0.626160	 0.257791	 0.615126	  2.7	 0.101580	 0.266790	0.782
7683	1	77.600		0.45	1	 0.470033	 0.620470	 0.261396	 0.614689	  2.8	 0.104319	 0.254756	0.818
7684	1	78.600		0.46	1	 0.478235	 0.615186	 0.265307	 0.614253	  2.9	 0.106464	 0.243415	0.856
7685	1	79.300	i55051Gb	0.47	1	 0.483495	 0.611699	 0.268212	 0.613951	  2.9	 0.107642	 0.235845	0.884
7686	1	80.300		0.48	1	 0.490379	 0.606982	 0.272575	 0.613528	  3.0	 0.108902	 0.225506	0.927
7687	1	80.600	i51249Gb	0.48	1	 0.492308	 0.605623	 0.273928	 0.613403	  3.0	 0.109190	 0.222505	0.940
7688	1	81.600		0.49	1	 0.498317	 0.601261	 0.278571	 0.612996	  3.1	 0.109873	 0.212817	0.986
7689	1	81.900	i26978Gh	0.50	1	 0.500000	 0.600000	 0.280000	 0.612877	  3.1	 0.110000	 0.210000	1.000
7690	1	81.900	i31165Gh	0.90	1	 0.578947	 0.00000	 0.522727	 0.597382	  5.5	 0.0281100	-0.550837	1.000
7691	1	81.900	i50364Gb	0.90	1	 0.578947	 0.00000	 0.522727	 0.597382	  5.5	 0.0281100	-0.550837	1.000
7692	1	81.900	i53160Gb	0.90	1	 0.578947	 0.00000	 0.522727	 0.597382	  5.5	 0.0281100	-0.550837	1.000
7693	1	81.900	i54148Gb	0.90	1	 0.578947	 0.00000	 0.522727	 0.597382	  5.5	 0.0281100	-0.550837	1.000
7694	1	81.900	i58662Gb	0.90	1	 0.578947	 0.00000	 0.522727	 0.597382	  5.5	 0.0281100	-0.550837	1.000
7695	1	82.900		0.05	1	 0.543968	 0.428728	 0.446176	 0.630326	  0.3	 0.0488959	-0.0663444	0.829
7696	1	83.900		0.42	1	 0.503772	 0.573554	 0.260912	 0.615959	  2.6	 0.121430	 0.191212	0.969
7697	1	84.000	i45642Gh	0.47	1	 0.500000	 0.571429	 0.250000	 0.613992	  2.9	 0.125000	 0.196429	1.000
7698	1	84.500	i59133Gb	0.41	1	 0.492707	 0.570404	 0.249139	 0.616091	  2.6	 0.121784	 0.199481	0.956
7699	1	85.500		0.26	1	 0.481750	 0.550226	 0.280326	 0.622125	  1.6	 0.100712	 0.169188	0.929
7700	1	86.500		0.11	1	 0.474400	 0.514444	 0.348867	 0.628172	  0.7	 0.0627668	 0.102810	0.985
7701	1	86.600	i21210Gh	0.09	1	 0.473674	 0.510909	 0.356396	 0.628648	  0.6	 0.0586388	 0.0958744	0.995
7702	1	87.600		0.07	1	 0.481909	 0.505586	 0.366925	 0.629535	  0.5	 0.0574921	 0.0811684	0.944
7703	1	88.600		0.05	1	 0.491439	 0.493227	 0.387146	 0.630491	  0.3	 0.0521461	 0.0539344	0.943
7704	1	88.700	i49362Gh	0.05	1	 0.492381	 0.491729	 0.389446	 0.630577	  0.3	 0.0514674	 0.0508156	0.946
7705	1	89.600	i22198Gh	0.03	1	 0.499967	 0.477785	 0.409906	 0.631185	  0.2	 0.0450303	 0.0228481	0.993
7706	1	89.600	i24809Gh	0.04	1	 0.449966	 0.507842	 0.409519	 0.630696	  0.3	 0.0202232	 0.0780999	0.993
7707	1	89.600	i27896Gh	0.04	1	 0.449966	 0.507842	 0.409519	 0.630696	  0.3	 0.0202232	 0.0780999	0.993
7708	1	90.600		0.02	1	 0.501301	 0.471230	 0.418675	 0.631479	  0.1	 0.0413128	 0.0112423	0.962
7709	1	90.900	i45783Gh	0.03	1	 0.517847	 0.459557	 0.421840	 0.631184	  0.2	 0.0480032	-0.0102867	0.959
7710	1	91.900		0.10	1	 0.570305	 0.422810	 0.432764	 0.628465	  0.6	 0.0687704	-0.0787239	0.969
7711	1	92.600	i02518Gh	0.18	1	 0.599970	 0.402094	 0.439976	 0.625359	  1.1	 0.0799973	-0.117879	0.996
7712	1	93.600		0.28	1	 0.635628	 0.386653	 0.427148	 0.621144	  1.8	 0.104240	-0.144735	0.942
7713	1	94.600		0.40	1	 0.664265	 0.378864	 0.402818	 0.616496	  2.5	 0.130724	-0.154678	0.990
7714	1	94.700	i27863Gh	0.42	1	 0.666667	 0.378365	 0.400035	 0.616018	  2.6	 0.133316	-0.154986	1.000
7715	1	95.700		0.40	1	 0.670444	 0.389955	 0.373400	 0.616542	  2.5	 0.148522	-0.131967	0.938
7716	1	96.400	i61050Gt	0.39	1	 0.667048	 0.402962	 0.354245	 0.617044	  2.4	 0.156402	-0.107685	0.932
7717	1	97.400		0.37	1	 0.654886	 0.423063	 0.335861	 0.617840	  2.3	 0.159513	-0.0723106	0.975
7718	1	97.700	i02487Gh	0.36	1	 0.650000	 0.428571	 0.333333	 0.618102	  2.3	 0.158333	-0.0630952	1.000
7719	1	98.700		0.34	1	 0.648961	 0.424634	 0.344668	 0.618991	  2.1	 0.152146	-0.0721809	0.975
7720	1	99.700		0.32	1	 0.647303	 0.419876	 0.358035	 0.619845	  2.0	 0.144634	-0.0827930	0.960
7721	1	100.700		0.30	1	 0.644983	 0.414652	 0.372763	 0.620632	  1.9	 0.136110	-0.0942206	0.953
7722	1	101.700		0.28	1	 0.641951	 0.409450	 0.387960	 0.621329	  1.7	 0.126995	-0.105505	0.956
7723	1	102.700		0.26	1	 0.638164	 0.404783	 0.402708	 0.621933	  1.7	 0.117728	-0.115653	0.968
7724	1	103.600	i50182Gb	0.25	1	 0.634100	 0.401387	 0.414973	 0.622402	  1.6	 0.109563	-0.123149	0.986
7725	1	104.100	i36967Gh	0.25	1	 0.631579	 0.399909	 0.421230	 0.622637	  1.5	 0.105174	-0.126496	1.000
7726	1	105.100		0.32	1	 0.661636	 0.385615	 0.415667	 0.619927	  2.0	 0.122984	-0.153036	0.944
7727	1	106.100		0.39	1	 0.688056	 0.373320	 0.409744	 0.617175	  2.4	 0.139156	-0.175580	0.910
7728	1	107.100		0.45	1	 0.706390	 0.365826	 0.402682	 0.614757	  2.8	 0.151854	-0.188710	0.899
7729	1	108.100		0.49	1	 0.713876	 0.364769	 0.394076	 0.612992	  3.1	 0.159900	-0.189207	0.911
7730	1	109.100		0.52	1	 0.710835	 0.369653	 0.384434	 0.611999	  3.2	 0.163201	-0.177981	0.944
7731	1	109.600	i62714Gt	0.53	1	 0.706176	 0.373692	 0.379603	 0.611767	  3.3	 0.163287	-0.169198	0.969
7732	1	110.100	i02408Gh	0.53	1	 0.700000	 0.378378	 0.375000	 0.611681	  3.3	 0.162500	-0.159122	1.000
7186	13_1	42.900	i50955Gb	0.00	1	 0.461538	 0.464286	 0.500000	 0.632282	  0.0	-0.0192308	-0.0164835	1.000
7187	13_1	43.900		0.00	1	 0.460746	 0.466825	 0.493164	 0.632314	  0.0	-0.0162094	-0.0101298	0.977
7188	13_1	44.900		0.00	1	 0.459879	 0.469704	 0.486163	 0.632331	  0.0	-0.0131421	-0.00331715	0.959
7189	13_1	45.900		0.00	1	 0.458963	 0.472883	 0.479081	 0.632334	  0.0	-0.0100590	 0.00386170	0.945
7190	13_1	46.900		0.00	1	 0.458030	 0.476303	 0.472011	 0.632322	  0.0	-0.00699029	 0.0112829	0.936
7191	13_1	47.900		0.00	1	 0.457122	 0.479882	 0.465053	 0.632294	  0.0	-0.00396555	 0.0187945	0.930
7192	13_1	48.400	i58970Gb	0.00	1	 0.456691	 0.481701	 0.461648	 0.632274	  0.0	-0.00247844	 0.0225310	0.929
7193	13_1	48.400	i60517Gb	0.00	1	 0.456691	 0.481701	 0.461648	 0.632274	  0.0	-0.00247844	 0.0225310	0.929
7194	13_1	48.400	i61257Gt	0.00	1	 0.456691	 0.481701	 0.461648	 0.632274	  0.0	-0.00247844	 0.0225310	0.929
7195	13_1	49.400		0.00	1	 0.455905	 0.485329	 0.455047	 0.632224	  0.0	 0.000428984	 0.0298534	0.930
7196	13_1	50.400		0.01	1	 0.455253	 0.488853	 0.448798	 0.632161	  0.0	 0.00322785	 0.0368270	0.936
7197	13_1	51.000	i52887Gb	0.01	1	 0.454943	 0.490871	 0.445250	 0.632118	  0.0	 0.00484643	 0.0407747	0.941
7198	13_1	51.000	i58917Gb	0.01	1	 0.454943	 0.490871	 0.445250	 0.632118	  0.0	 0.00484643	 0.0407747	0.941
7199	13_1	51.800	i51138Gb	0.01	1	 0.454635	 0.493407	 0.440784	 0.632055	  0.1	 0.00692579	 0.0456979	0.950
7200	13_1	51.800	i53083Gb	0.01	1	 0.454635	 0.493407	 0.440784	 0.632055	  0.1	 0.00692579	 0.0456979	0.950
7201	13_1	52.700	i52418Gb	0.01	1	 0.454445	 0.496000	 0.436147	 0.631979	  0.1	 0.00914905	 0.0507044	0.964
7202	13_1	53.700		0.01	1	 0.454432	 0.498504	 0.431501	 0.631891	  0.1	 0.0114657	 0.0555377	0.984
7203	13_1	54.400	i13180Gh	0.01	1	 0.454545	 0.500000	 0.428571	 0.631827	  0.1	 0.0129870	 0.0584416	1.000
7204	13_1	54.400	i17927Gh	0.08	1	 0.454545	 0.428571	 0.625000	 0.629136	  0.5	-0.0852273	-0.111201	1.000
7205	13_1	54.400	i51182Gb	0.08	1	 0.454545	 0.428571	 0.625000	 0.629136	  0.5	-0.0852273	-0.111201	1.000
7206	13_1	55.300	i13176Gh	0.08	1	 0.435897	 0.461538	 0.625000	 0.629127	  0.5	-0.0945513	-0.0689103	1.000
7207	13_1	55.300	i25256Gh	0.10	1	 0.431373	 0.500000	 0.625000	 0.628559	  0.6	-0.0968137	-0.0281863	1.000
7208	13_1	55.300	i27305Gh	0.03	1	 0.463415	 0.434783	 0.555556	 0.631089	  0.2	-0.0460705	-0.0747025	1.000
7209	13_1	55.300	i38106Gh	0.08	1	 0.441860	 0.454545	 0.625000	 0.629236	  0.5	-0.0915698	-0.0788848	1.000
7210	13_1	55.300	i39294Gh	0.08	1	 0.441860	 0.454545	 0.625000	 0.629236	  0.5	-0.0915698	-0.0788848	1.000
7211	13_1	55.300	i46007Gh	0.08	1	 0.441860	 0.454545	 0.625000	 0.629236	  0.5	-0.0915698	-0.0788848	1.000
7212	13_1	55.300	i48159Gh	0.08	1	 0.441860	 0.454545	 0.625000	 0.629236	  0.5	-0.0915698	-0.0788848	1.000
7213	13_1	55.300	i61098Gt	0.08	1	 0.441860	 0.454545	 0.625000	 0.629236	  0.5	-0.0915698	-0.0788848	1.000
7214	13_1	56.300		0.06	1	 0.440106	 0.464430	 0.608739	 0.629838	  0.4	-0.0843166	-0.0599927	0.976
7215	13_1	57.300		0.05	1	 0.438253	 0.474726	 0.591648	 0.630297	  0.3	-0.0766977	-0.0402240	0.955
7216	13_1	58.300		0.04	1	 0.436374	 0.485172	 0.574133	 0.630620	  0.3	-0.0688795	-0.0200809	0.937
7217	13_1	59.300		0.04	1	 0.434555	 0.495486	 0.556596	 0.630818	  0.2	-0.0610206	-8.98662e-05	0.921
7218	13_1	60.300		0.04	1	 0.432891	 0.505380	 0.539414	 0.630910	  0.2	-0.0532615	 0.0192279	0.908
7219	13_1	61.300		0.04	1	 0.431477	 0.514578	 0.522914	 0.630918	  0.2	-0.0457186	 0.0373824	0.899
7220	13_1	62.300		0.04	1	 0.430405	 0.522822	 0.507367	 0.630866	  0.2	-0.0384812	 0.0539360	0.891
7221	13_1	63.300		0.04	1	 0.429756	 0.529888	 0.492981	 0.630780	  0.3	-0.0316124	 0.0685190	0.887
7222	13_1	64.300		0.04	1	 0.429597	 0.535590	 0.479904	 0.630684	  0.3	-0.0251539	 0.0808393	0.885
7223	13_1	65.300		0.04	1	 0.429972	 0.539790	 0.468234	 0.630598	  0.3	-0.0191310	 0.0906876	0.887
7224	13_1	66.300		0.05	1	 0.430902	 0.542400	 0.458022	 0.630540	  0.3	-0.0135601	 0.0979379	0.890
7225	13_1	67.300		0.05	1	 0.432383	 0.543383	 0.449292	 0.630521	  0.3	-0.00845459	 0.102546	0.897
7226	13_1	68.300		0.05	1	 0.434382	 0.542758	 0.442041	 0.630550	  0.3	-0.00382961	 0.104546	0.906
7227	13_1	69.300		0.04	1	 0.436844	 0.540590	 0.436254	 0.630627	  0.3	 0.000294876	 0.104041	0.919
7228	13_1	70.300		0.04	1	 0.439690	 0.536994	 0.431903	 0.630751	  0.3	 0.00389323	 0.101198	0.934
7229	13_1	71.300		0.04	1	 0.442825	 0.532123	 0.428955	 0.630916	  0.2	 0.00693521	 0.0962333	0.951
7230	13_1	72.300		0.03	1	 0.446144	 0.526162	 0.427367	 0.631112	  0.2	 0.00938864	 0.0894063	0.972
7231	13_1	73.200	i13293Gh	0.03	1	 0.449198	 0.520035	 0.427062	 0.631306	  0.2	 0.0110681	 0.0819051	0.993
7232	13_1	73.200	i36173Gh	0.03	1	 0.449198	 0.520035	 0.427062	 0.631306	  0.2	 0.0110681	 0.0819051	0.993
7233	13_1	74.200		0.03	1	 0.449068	 0.527529	 0.426871	 0.631269	  0.2	 0.0110985	 0.0895596	0.958
7234	13_1	75.200		0.03	1	 0.450535	 0.531655	 0.426703	 0.631299	  0.2	 0.0119163	 0.0930364	0.951
7235	13_1	76.200		0.02	1	 0.453701	 0.530189	 0.426572	 0.631410	  0.2	 0.0135646	 0.0900523	0.975
7236	13_1	76.600	i32428Gh	0.02	1	 0.455294	 0.527979	 0.426529	 0.631473	  0.1	 0.0143826	 0.0870677	0.992
7403	13_2	92.000	i13445Gh	0.10	1	 0.562500	 0.472222	 0.380952	 0.628248	  0.7	 0.0907738	 0.000496032	1.000
7404	13_2	92.000	i13446Gh	0.10	1	 0.562500	 0.472222	 0.380952	 0.628248	  0.7	 0.0907738	 0.000496032	1.000
7405	13_2	92.000	i38907Gh	0.10	1	 0.562500	 0.472222	 0.380952	 0.628248	  0.7	 0.0907738	 0.000496032	1.000
7406	13_2	93.000		0.25	1	 0.665823	 0.402684	 0.414618	 0.622341	  1.6	 0.125602	-0.137537	0.915
7407	13_2	94.000		0.52	1	 0.728291	 0.345166	 0.444736	 0.612159	  3.2	 0.141777	-0.241347	0.936
7408	13_2	94.600	i37494Gh	0.62	1	 0.722222	 0.333333	 0.454545	 0.608205	  3.8	 0.133838	-0.255051	1.000
7409	13_2	94.600	i39801Gh	0.62	1	 0.722222	 0.333333	 0.454545	 0.608205	  3.8	 0.133838	-0.255051	1.000
7410	13_2	95.600		0.58	1	 0.726874	 0.334283	 0.454887	 0.609518	  3.6	 0.135993	-0.256598	0.959
7411	13_2	95.800	i54073Gb	0.58	1	 0.727647	 0.334591	 0.454892	 0.609791	  3.6	 0.136378	-0.256679	0.952
7412	13_2	96.800		0.54	1	 0.730631	 0.336761	 0.454587	 0.611206	  3.3	 0.138022	-0.255848	0.917
7413	13_2	97.800		0.50	1	 0.731971	 0.340034	 0.453709	 0.612692	  3.1	 0.139131	-0.252806	0.886
7414	13_2	98.800		0.46	1	 0.731453	 0.344449	 0.452260	 0.614234	  2.9	 0.139597	-0.247408	0.860
7415	13_2	99.800		0.42	1	 0.728901	 0.350007	 0.450274	 0.615812	  2.6	 0.139313	-0.239581	0.838
7416	13_2	100.800		0.38	1	 0.724189	 0.356659	 0.447824	 0.617404	  2.4	 0.138182	-0.229348	0.820
7417	13_2	101.800		0.34	1	 0.717261	 0.364302	 0.445021	 0.618987	  2.1	 0.136120	-0.216839	0.807
7418	13_2	102.800		0.30	1	 0.708149	 0.372780	 0.442006	 0.620535	  1.9	 0.133071	-0.202297	0.798
7419	13_2	103.800		0.26	1	 0.696974	 0.381891	 0.438946	 0.622024	  1.6	 0.129014	-0.186070	0.793
7420	13_2	104.800		0.23	1	 0.683955	 0.391393	 0.436018	 0.623433	  1.4	 0.123968	-0.168593	0.793
7421	13_2	105.800		0.19	1	 0.669392	 0.401028	 0.433395	 0.624742	  1.2	 0.117999	-0.150365	0.797
7422	13_2	106.800		0.16	1	 0.653657	 0.410533	 0.431228	 0.625938	  1.0	 0.111214	-0.131910	0.805
7423	13_2	107.800		0.14	1	 0.637160	 0.419662	 0.429640	 0.627013	  0.9	 0.103760	-0.113738	0.817
7424	13_2	108.800		0.11	1	 0.620327	 0.428201	 0.428709	 0.627961	  0.7	 0.0958088	-0.0963165	0.834
7425	13_2	109.800		0.09	1	 0.603563	 0.435985	 0.428472	 0.628785	  0.6	 0.0875457	-0.0800323	0.855
7426	13_2	110.800		0.07	1	 0.587235	 0.442899	 0.428922	 0.629489	  0.5	 0.0791565	-0.0651789	0.880
7427	13_2	111.800		0.06	1	 0.571644	 0.448882	 0.430014	 0.630084	  0.4	 0.0708150	-0.0519465	0.910
7428	13_2	112.800		0.05	1	 0.557022	 0.453923	 0.431676	 0.630578	  0.3	 0.0626729	-0.0404257	0.944
7429	13_2	113.800		0.04	1	 0.543524	 0.458051	 0.433815	 0.630984	  0.2	 0.0548543	-0.0306189	0.983
7430	13_2	114.200	i17378Gh	0.03	1	 0.538462	 0.459459	 0.434783	 0.631125	  0.2	 0.0518395	-0.0271626	1.000
7431	13_2	115.100	i51426Gb	0.02	1	 0.533525	 0.449549	 0.450116	 0.631451	  0.1	 0.0417045	-0.0422713	0.923
